"No","Ch1","Ch2","Ch3","Ch4"
25975,0.294,0.264,0.208,0.234
25976,0.312,0.22,0.138,0.33
25977,0.586,0.086,0.21,0.118
25978,0.17,0.5,0.2,0.13
25979,0.544,0.138,0.164,0.154
25980,0.128,0.39,0.304,0.178
25981,0.64,0.104,0.112,0.144
25982,0.128,0.116,0.608,0.148
25983,0.372,0.116,0.406,0.106
25984,0.538,0.092,0.156,0.214
25985,0.184,0.166,0.17,0.48
25986,0.506,0.13,0.18,0.184
25987,0.094,0.112,0.62,0.174
25988,0.126,0.462,0.252,0.16
25989,0.074,0.358,0.118,0.45
25990,0.12,0.118,0.584,0.178
25991,0.412,0.088,0.186,0.314
25992,0.092,0.318,0.4,0.19
25993,0.17,0.314,0.124,0.392
25994,0.176,0.128,0.306,0.39
25995,0.122,0.39,0.13,0.358
25996,0.174,0.134,0.518,0.174
25997,0.282,0.138,0.234,0.346
25998,0.226,0.248,0.12,0.406
25999,0.12,0.15,0.558,0.172
26000,0.134,0.222,0.22,0.424
26001,0.226,0.428,0.124,0.222
26002,0.412,0.176,0.128,0.284
26003,0.2,0.224,0.29,0.286
26004,0.192,0.426,0.142,0.24
26005,0.106,0.238,0.324,0.332
26006,0.158,0.452,0.132,0.258
26007,0.246,0.532,0.064,0.158
26008,0.132,0.094,0.542,0.232
26009,0.196,0.412,0.204,0.188
26010,0.184,0.15,0.342,0.324
26011,0.622,0.094,0.104,0.18
26012,0.314,0.152,0.276,0.258
26013,0.152,0.308,0.172,0.368
26014,0.218,0.348,0.12,0.314
26015,0.13,0.512,0.22,0.138
26016,0.322,0.198,0.262,0.218
26017,0.424,0.112,0.216,0.248
26018,0.21,0.256,0.156,0.378
26019,0.114,0.488,0.292,0.106
26020,0.226,0.14,0.364,0.27
26021,0.114,0.468,0.166,0.252
26022,0.164,0.236,0.232,0.368
26023,0.124,0.384,0.32,0.172
26024,0.324,0.16,0.354,0.162
26025,0.248,0.316,0.164,0.272
26026,0.162,0.286,0.172,0.38
26027,0.2,0.138,0.514,0.148
26028,0.342,0.142,0.152,0.364
26029,0.208,0.244,0.128,0.42
26030,0.316,0.176,0.158,0.35
26031,0.14,0.484,0.158,0.218
26032,0.36,0.124,0.212,0.304
26033,0.268,0.262,0.132,0.338
26034,0.138,0.154,0.574,0.134
26035,0.3,0.134,0.138,0.428
26036,0.228,0.108,0.502,0.162
26037,0.13,0.658,0.124,0.088
26038,0.128,0.27,0.134,0.468
26039,0.176,0.138,0.232,0.454
26040,0.152,0.152,0.582,0.114
26041,0.374,0.16,0.138,0.328
26042,0.162,0.336,0.128,0.374
26043,0.1,0.178,0.602,0.12
26044,0.51,0.212,0.096,0.182
26045,0.24,0.542,0.108,0.11
26046,0.24,0.136,0.2,0.424
26047,0.258,0.16,0.192,0.39
26048,0.148,0.232,0.194,0.426
26049,0.082,0.242,0.528,0.148
26050,0.16,0.126,0.342,0.372
26051,0.11,0.318,0.11,0.462
26052,0.116,0.188,0.146,0.55
26053,0.09,0.18,0.534,0.196
26054,0.154,0.25,0.116,0.48
26055,0.242,0.188,0.096,0.474
26056,0.178,0.11,0.22,0.492
26057,0.192,0.512,0.202,0.094
26058,0.114,0.244,0.096,0.546
26059,0.298,0.2,0.104,0.398
26060,0.238,0.306,0.096,0.36
26061,0.546,0.156,0.1,0.198
26062,0.084,0.278,0.216,0.422
26063,0.156,0.088,0.356,0.4
26064,0.094,0.108,0.368,0.43
26065,0.24,0.246,0.082,0.432
26066,0.242,0.194,0.142,0.422
26067,0.578,0.13,0.11,0.182
26068,0.126,0.354,0.12,0.4
26069,0.102,0.254,0.17,0.474
26070,0.364,0.074,0.08,0.482
26071,0.116,0.132,0.098,0.654
26072,0.084,0.084,0.732,0.1
26073,0.114,0.698,0.076,0.112
26074,0.042,0.078,0.79,0.09
26075,0.452,0.124,0.12,0.304
26076,0.134,0.114,0.374,0.378
26077,0.15,0.582,0.116,0.152
26078,0.05,0.136,0.714,0.1
26079,0.096,0.15,0.336,0.418
26080,0.108,0.694,0.082,0.116
26081,0.102,0.058,0.428,0.412
26082,0.186,0.112,0.124,0.578
26083,0.104,0.35,0.128,0.418
26084,0.124,0.594,0.088,0.194
26085,0.112,0.1,0.112,0.676
26086,0.592,0.09,0.092,0.226
26087,0.08,0.166,0.358,0.396
26088,0.13,0.176,0.172,0.522
26089,0.18,0.13,0.128,0.562
26090,0.192,0.068,0.486,0.254
26091,0.082,0.11,0.37,0.438
26092,0.112,0.186,0.106,0.596
26093,0.546,0.12,0.076,0.258
26094,0.166,0.076,0.142,0.616
26095,0.072,0.216,0.172,0.54
26096,0.51,0.098,0.128,0.264
26097,0.076,0.178,0.136,0.61
26098,0.684,0.13,0.104,0.082
26099,0.096,0.188,0.116,0.6
26100,0.624,0.088,0.09,0.198
26101,0.602,0.13,0.044,0.224
26102,0.112,0.16,0.212,0.516
26103,0.062,0.38,0.088,0.47
26104,0.064,0.19,0.154,0.592
26105,0.184,0.118,0.138,0.56
26106,0.084,0.37,0.104,0.442
26107,0.41,0.186,0.196,0.208
26108,0.16,0.32,0.246,0.274
26109,0.338,0.206,0.12,0.336
26110,0.618,0.128,0.152,0.102
26111,0.14,0.13,0.536,0.194
26112,0.136,0.418,0.152,0.294
26113,0.494,0.192,0.138,0.176
26114,0.568,0.162,0.13,0.14
26115,0.59,0.178,0.146,0.086
26116,0.132,0.178,0.532,0.158
26117,0.254,0.176,0.176,0.394
26118,0.212,0.188,0.218,0.382
26119,0.206,0.552,0.132,0.11
26120,0.19,0.438,0.154,0.218
26121,0.426,0.128,0.148,0.298
26122,0.182,0.164,0.34,0.314
26123,0.114,0.152,0.476,0.258
26124,0.134,0.138,0.46,0.268
26125,0.248,0.138,0.462,0.152
26126,0.568,0.09,0.066,0.276
26127,0.48,0.31,0.066,0.144
26128,0.226,0.292,0.108,0.374
26129,0.07,0.232,0.588,0.11
26130,0.496,0.176,0.078,0.25
26131,0.364,0.138,0.096,0.402
26132,0.084,0.056,0.71,0.15
26133,0.038,0.666,0.142,0.154
26134,0.066,0.68,0.11,0.144
26135,0.1,0.248,0.108,0.544
26136,0.45,0.304,0.066,0.18
26137,0.096,0.58,0.116,0.208
26138,0.066,0.476,0.08,0.378
26139,0.074,0.542,0.056,0.328
26140,0.472,0.064,0.104,0.36
26141,0.324,0.068,0.108,0.5
26142,0.07,0.698,0.042,0.19
26143,0.062,0.168,0.474,0.296
26144,0.09,0.152,0.29,0.468
26145,0.362,0.218,0.102,0.318
26146,0.142,0.126,0.428,0.304
26147,0.116,0.58,0.148,0.156
26148,0.538,0.164,0.14,0.158
26149,0.096,0.484,0.14,0.28
26150,0.184,0.216,0.11,0.49
26151,0.256,0.114,0.186,0.444
26152,0.092,0.358,0.112,0.438
26153,0.094,0.13,0.296,0.48
26154,0.162,0.242,0.136,0.46
26155,0.102,0.446,0.186,0.266
26156,0.11,0.174,0.226,0.49
26157,0.084,0.126,0.532,0.258
26158,0.426,0.224,0.08,0.27
26159,0.118,0.164,0.356,0.362
26160,0.156,0.112,0.284,0.448
26161,0.092,0.194,0.136,0.578
26162,0.096,0.104,0.492,0.308
26163,0.38,0.16,0.134,0.326
26164,0.078,0.556,0.172,0.194
26165,0.218,0.224,0.316,0.242
26166,0.348,0.278,0.29,0.084
26167,0.296,0.274,0.17,0.26
26168,0.206,0.296,0.328,0.17
26169,0.352,0.184,0.206,0.258
26170,0.142,0.58,0.196,0.082
26171,0.208,0.192,0.472,0.128
26172,0.176,0.43,0.246,0.148
26173,0.074,0.328,0.354,0.244
26174,0.136,0.29,0.402,0.172
26175,0.102,0.622,0.09,0.186
26176,0.166,0.16,0.426,0.248
26177,0.102,0.128,0.282,0.488
26178,0.108,0.274,0.192,0.426
26179,0.45,0.264,0.132,0.154
26180,0.346,0.348,0.132,0.174
26181,0.224,0.332,0.156,0.288
26182,0.142,0.456,0.254,0.148
26183,0.452,0.222,0.242,0.084
26184,0.138,0.122,0.484,0.256
26185,0.226,0.388,0.288,0.098
26186,0.15,0.284,0.358,0.208
26187,0.362,0.202,0.256,0.18
26188,0.11,0.288,0.42,0.182
26189,0.384,0.176,0.184,0.256
26190,0.378,0.24,0.284,0.098
26191,0.498,0.316,0.078,0.108
26192,0.106,0.316,0.474,0.104
26193,0.166,0.36,0.24,0.234
26194,0.094,0.62,0.102,0.184
26195,0.104,0.376,0.358,0.162
26196,0.208,0.116,0.352,0.324
26197,0.162,0.154,0.208,0.476
26198,0.08,0.696,0.108,0.116
26199,0.342,0.202,0.148,0.308
26200,0.152,0.258,0.268,0.322
26201,0.396,0.26,0.092,0.252
26202,0.674,0.092,0.054,0.18
26203,0.452,0.154,0.158,0.236
26204,0.338,0.2,0.16,0.302
26205,0.146,0.27,0.284,0.3
26206,0.144,0.204,0.122,0.53
26207,0.16,0.25,0.208,0.382
26208,0.306,0.11,0.314,0.27
26209,0.292,0.398,0.084,0.226
26210,0.57,0.124,0.156,0.15
26211,0.154,0.318,0.088,0.44
26212,0.154,0.342,0.182,0.322
26213,0.188,0.49,0.112,0.21
26214,0.172,0.124,0.568,0.136
26215,0.168,0.458,0.164,0.21
26216,0.124,0.282,0.302,0.292
26217,0.206,0.23,0.186,0.378
26218,0.224,0.538,0.186,0.052
26219,0.448,0.092,0.174,0.286
26220,0.084,0.25,0.542,0.124
26221,0.118,0.224,0.498,0.16
26222,0.502,0.14,0.152,0.206
26223,0.156,0.516,0.12,0.208
26224,0.358,0.128,0.386,0.128
26225,0.152,0.212,0.404,0.232
26226,0.268,0.528,0.062,0.142
26227,0.112,0.472,0.266,0.15
26228,0.168,0.216,0.288,0.328
26229,0.204,0.268,0.14,0.388
26230,0.118,0.492,0.302,0.088
26231,0.514,0.158,0.148,0.18
26232,0.168,0.18,0.282,0.37
26233,0.488,0.092,0.176,0.244
26234,0.518,0.138,0.172,0.172
26235,0.12,0.318,0.21,0.352
26236,0.092,0.222,0.4,0.286
26237,0.128,0.348,0.138,0.386
26238,0.224,0.416,0.128,0.232
26239,0.412,0.176,0.172,0.24
26240,0.108,0.1,0.476,0.316
26241,0.052,0.166,0.632,0.15
26242,0.144,0.272,0.514,0.07
26243,0.122,0.604,0.138,0.136
26244,0.098,0.134,0.234,0.534
26245,0.096,0.166,0.656,0.082
26246,0.332,0.122,0.49,0.056
26247,0.35,0.064,0.222,0.364
26248,0.074,0.522,0.11,0.294
26249,0.18,0.264,0.062,0.494
26250,0.542,0.08,0.09,0.288
26251,0.114,0.122,0.148,0.616
26252,0.094,0.524,0.114,0.268
26253,0.152,0.346,0.188,0.314
26254,0.094,0.086,0.508,0.312
26255,0.17,0.112,0.23,0.488
26256,0.508,0.066,0.134,0.292
26257,0.22,0.084,0.516,0.18
26258,0.11,0.168,0.562,0.16
26259,0.228,0.08,0.346,0.346
26260,0.594,0.116,0.088,0.202
26261,0.164,0.172,0.126,0.538
26262,0.628,0.054,0.074,0.244
26263,0.114,0.484,0.158,0.244
26264,0.102,0.162,0.192,0.544
26265,0.518,0.064,0.11,0.308
26266,0.12,0.372,0.252,0.256
26267,0.142,0.118,0.426,0.314
26268,0.106,0.068,0.406,0.42
26269,0.302,0.098,0.184,0.416
26270,0.236,0.492,0.134,0.138
26271,0.102,0.13,0.66,0.108
26272,0.1,0.51,0.118,0.272
26273,0.29,0.262,0.186,0.262
26274,0.73,0.096,0.08,0.094
26275,0.08,0.714,0.08,0.126
26276,0.206,0.108,0.378,0.308
26277,0.08,0.112,0.46,0.348
26278,0.134,0.166,0.446,0.254
26279,0.112,0.114,0.67,0.104
26280,0.206,0.098,0.482,0.214
26281,0.516,0.166,0.126,0.192
26282,0.162,0.434,0.118,0.286
26283,0.126,0.202,0.434,0.238
26284,0.372,0.308,0.11,0.21
26285,0.152,0.23,0.442,0.176
26286,0.552,0.118,0.254,0.076
26287,0.12,0.222,0.31,0.348
26288,0.094,0.502,0.144,0.26
26289,0.196,0.344,0.09,0.37
26290,0.144,0.102,0.626,0.128
26291,0.216,0.232,0.254,0.298
26292,0.288,0.166,0.254,0.292
26293,0.228,0.202,0.15,0.42
26294,0.108,0.514,0.116,0.262
26295,0.14,0.44,0.152,0.268
26296,0.13,0.298,0.184,0.388
26297,0.25,0.148,0.312,0.29
26298,0.12,0.274,0.308,0.298
26299,0.132,0.582,0.106,0.18
26300,0.256,0.142,0.378,0.224
26301,0.224,0.39,0.128,0.258
26302,0.202,0.516,0.128,0.154
26303,0.27,0.28,0.226,0.224
26304,0.14,0.144,0.302,0.414
26305,0.468,0.172,0.14,0.22
26306,0.216,0.136,0.162,0.486
26307,0.092,0.484,0.338,0.086
26308,0.232,0.112,0.212,0.444
26309,0.128,0.372,0.116,0.384
26310,0.108,0.41,0.316,0.166
26311,0.348,0.35,0.106,0.196
26312,0.214,0.566,0.156,0.064
26313,0.24,0.284,0.25,0.226
26314,0.11,0.348,0.246,0.296
26315,0.372,0.288,0.12,0.22
26316,0.112,0.092,0.164,0.632
26317,0.164,0.234,0.106,0.496
26318,0.08,0.262,0.292,0.366
26319,0.498,0.064,0.212,0.226
26320,0.156,0.204,0.104,0.536
26321,0.498,0.09,0.078,0.334
26322,0.472,0.12,0.142,0.266
26323,0.05,0.416,0.396,0.138
26324,0.136,0.132,0.112,0.62
26325,0.176,0.08,0.34,0.404
26326,0.65,0.098,0.152,0.1
26327,0.508,0.102,0.096,0.294
26328,0.152,0.404,0.08,0.364
26329,0.096,0.056,0.426,0.422
26330,0.082,0.074,0.226,0.618
26331,0.384,0.104,0.058,0.454
26332,0.106,0.246,0.078,0.57
26333,0.19,0.1,0.104,0.606
26334,0.44,0.07,0.092,0.398
26335,0.172,0.272,0.236,0.32
26336,0.228,0.158,0.212,0.402
26337,0.42,0.104,0.326,0.15
26338,0.102,0.41,0.12,0.368
26339,0.122,0.44,0.154,0.284
26340,0.12,0.114,0.326,0.44
26341,0.078,0.116,0.668,0.138
26342,0.396,0.17,0.296,0.138
26343,0.148,0.496,0.248,0.108
26344,0.15,0.282,0.316,0.252
26345,0.16,0.19,0.534,0.116
26346,0.176,0.118,0.174,0.532
26347,0.166,0.574,0.098,0.162
26348,0.084,0.222,0.504,0.19
26349,0.098,0.15,0.566,0.186
26350,0.232,0.104,0.292,0.372
26351,0.148,0.404,0.242,0.206
26352,0.122,0.278,0.134,0.466
26353,0.148,0.338,0.176,0.338
26354,0.16,0.172,0.462,0.206
26355,0.15,0.114,0.118,0.618
26356,0.518,0.04,0.368,0.074
26357,0.15,0.144,0.424,0.282
26358,0.148,0.252,0.496,0.104
26359,0.16,0.2,0.104,0.536
26360,0.152,0.664,0.08,0.104
26361,0.096,0.066,0.248,0.59
26362,0.292,0.15,0.118,0.44
26363,0.122,0.226,0.072,0.58
26364,0.314,0.064,0.102,0.52
26365,0.12,0.094,0.066,0.72
26366,0.4,0.192,0.112,0.296
26367,0.226,0.098,0.162,0.514
26368,0.14,0.092,0.188,0.58
26369,0.066,0.198,0.11,0.626
26370,0.75,0.076,0.096,0.078
26371,0.11,0.06,0.442,0.388
26372,0.092,0.726,0.116,0.066
26373,0.136,0.5,0.164,0.2
26374,0.206,0.164,0.23,0.4
26375,0.11,0.144,0.562,0.184
26376,0.398,0.174,0.138,0.29
26377,0.218,0.268,0.142,0.372
26378,0.134,0.11,0.386,0.37
26379,0.122,0.132,0.506,0.24
26380,0.13,0.174,0.348,0.348
26381,0.514,0.162,0.188,0.136
26382,0.252,0.222,0.278,0.248
26383,0.184,0.49,0.132,0.194
26384,0.19,0.128,0.31,0.372
26385,0.144,0.232,0.176,0.448
26386,0.096,0.142,0.336,0.426
26387,0.234,0.164,0.214,0.388
26388,0.218,0.192,0.296,0.294
26389,0.142,0.444,0.132,0.282
26390,0.288,0.42,0.13,0.162
26391,0.356,0.1,0.386,0.158
26392,0.138,0.544,0.2,0.118
26393,0.116,0.268,0.346,0.27
26394,0.392,0.142,0.104,0.362
26395,0.608,0.112,0.108,0.172
26396,0.46,0.16,0.186,0.194
26397,0.262,0.224,0.212,0.302
26398,0.372,0.13,0.124,0.374
26399,0.162,0.378,0.116,0.344
26400,0.308,0.126,0.178,0.388
26401,0.246,0.178,0.19,0.386
26402,0.104,0.43,0.148,0.318
26403,0.124,0.576,0.114,0.186
26404,0.51,0.148,0.118,0.224
26405,0.136,0.662,0.12,0.082
26406,0.158,0.108,0.478,0.256
26407,0.204,0.126,0.392,0.278
26408,0.212,0.098,0.214,0.476
26409,0.11,0.56,0.128,0.202
26410,0.132,0.13,0.39,0.348
26411,0.23,0.418,0.218,0.134
26412,0.264,0.216,0.198,0.322
26413,0.142,0.21,0.434,0.214
26414,0.114,0.228,0.278,0.38
26415,0.316,0.304,0.224,0.156
26416,0.156,0.228,0.376,0.24
26417,0.116,0.466,0.13,0.288
26418,0.222,0.204,0.182,0.392
26419,0.14,0.236,0.214,0.41
26420,0.292,0.152,0.18,0.376
26421,0.414,0.222,0.13,0.234
26422,0.286,0.198,0.234,0.282
26423,0.122,0.306,0.36,0.212
26424,0.428,0.248,0.128,0.196
26425,0.2,0.288,0.34,0.172
26426,0.162,0.19,0.29,0.358
26427,0.15,0.456,0.128,0.266
26428,0.208,0.262,0.164,0.366
26429,0.144,0.46,0.178,0.218
26430,0.288,0.24,0.252,0.22
26431,0.328,0.434,0.11,0.128
26432,0.134,0.368,0.226,0.272
26433,0.396,0.27,0.176,0.158
26434,0.14,0.414,0.19,0.256
26435,0.212,0.192,0.258,0.338
26436,0.412,0.2,0.234,0.154
26437,0.126,0.126,0.56,0.188
26438,0.194,0.286,0.356,0.164
26439,0.114,0.168,0.516,0.202
26440,0.192,0.452,0.25,0.106
26441,0.102,0.56,0.178,0.16
26442,0.412,0.234,0.138,0.216
26443,0.524,0.13,0.2,0.146
26444,0.52,0.234,0.11,0.136
26445,0.244,0.366,0.16,0.23
26446,0.306,0.428,0.114,0.152
26447,0.244,0.322,0.252,0.182
26448,0.24,0.19,0.336,0.234
26449,0.344,0.2,0.114,0.342
26450,0.374,0.156,0.076,0.394
26451,0.194,0.376,0.314,0.116
26452,0.114,0.408,0.112,0.366
26453,0.12,0.344,0.364,0.172
26454,0.258,0.138,0.228,0.376
26455,0.128,0.278,0.098,0.496
26456,0.162,0.18,0.242,0.416
26457,0.118,0.286,0.278,0.318
26458,0.14,0.316,0.108,0.436
26459,0.116,0.172,0.348,0.364
26460,0.108,0.246,0.11,0.536
26461,0.134,0.326,0.332,0.208
26462,0.286,0.314,0.062,0.338
26463,0.086,0.178,0.402,0.334
26464,0.124,0.212,0.254,0.41
26465,0.122,0.322,0.21,0.346
26466,0.128,0.364,0.102,0.406
26467,0.482,0.112,0.104,0.302
26468,0.45,0.354,0.106,0.09
26469,0.286,0.234,0.13,0.35
26470,0.126,0.3,0.346,0.228
26471,0.518,0.236,0.198,0.048
26472,0.098,0.124,0.692,0.086
26473,0.4,0.124,0.11,0.366
26474,0.102,0.206,0.474,0.218
26475,0.284,0.122,0.328,0.266
26476,0.09,0.216,0.272,0.422
26477,0.108,0.13,0.472,0.29
26478,0.338,0.192,0.294,0.176
26479,0.104,0.244,0.488,0.164
26480,0.286,0.23,0.184,0.3
26481,0.13,0.132,0.508,0.23
26482,0.124,0.118,0.442,0.316
26483,0.306,0.168,0.248,0.278
26484,0.128,0.1,0.622,0.15
26485,0.106,0.606,0.178,0.11
26486,0.346,0.214,0.222,0.218
26487,0.084,0.224,0.416,0.276
26488,0.234,0.17,0.194,0.402
26489,0.218,0.278,0.172,0.332
26490,0.236,0.232,0.172,0.36
26491,0.556,0.264,0.066,0.114
26492,0.328,0.316,0.112,0.244
26493,0.108,0.13,0.404,0.358
26494,0.216,0.53,0.078,0.176
26495,0.358,0.134,0.096,0.412
26496,0.164,0.15,0.548,0.138
26497,0.23,0.094,0.474,0.202
26498,0.472,0.074,0.08,0.374
26499,0.218,0.084,0.236,0.462
26500,0.184,0.39,0.072,0.354
26501,0.324,0.192,0.122,0.362
26502,0.378,0.218,0.088,0.316
26503,0.108,0.636,0.052,0.204
26504,0.136,0.124,0.128,0.612
26505,0.118,0.34,0.284,0.258
26506,0.176,0.402,0.208,0.214
26507,0.302,0.316,0.14,0.242
26508,0.17,0.446,0.102,0.282
26509,0.31,0.372,0.17,0.148
26510,0.188,0.31,0.194,0.308
26511,0.104,0.546,0.27,0.08
26512,0.1,0.304,0.19,0.406
26513,0.11,0.484,0.324,0.082
26514,0.114,0.446,0.256,0.184
26515,0.232,0.132,0.564,0.072
26516,0.358,0.128,0.184,0.33
26517,0.448,0.16,0.132,0.26
26518,0.144,0.136,0.402,0.318
26519,0.39,0.154,0.24,0.216
26520,0.56,0.168,0.122,0.15
26521,0.134,0.372,0.162,0.332
26522,0.566,0.27,0.056,0.108
26523,0.144,0.596,0.116,0.144
26524,0.26,0.236,0.124,0.38
26525,0.27,0.132,0.154,0.444
26526,0.114,0.5,0.278,0.108
26527,0.284,0.138,0.31,0.268
26528,0.14,0.58,0.148,0.132
26529,0.172,0.14,0.568,0.12
26530,0.49,0.234,0.11,0.166
26531,0.286,0.286,0.274,0.154
26532,0.296,0.506,0.096,0.102
26533,0.196,0.546,0.114,0.144
26534,0.504,0.26,0.1,0.136
26535,0.114,0.308,0.428,0.15
26536,0.162,0.256,0.214,0.368
26537,0.302,0.418,0.128,0.152
26538,0.098,0.126,0.54,0.236
26539,0.228,0.368,0.238,0.166
26540,0.34,0.358,0.136,0.166
26541,0.346,0.11,0.152,0.392
26542,0.268,0.27,0.218,0.244
26543,0.216,0.376,0.086,0.322
26544,0.144,0.584,0.102,0.17
26545,0.382,0.182,0.108,0.328
26546,0.182,0.428,0.192,0.198
26547,0.504,0.158,0.104,0.234
26548,0.492,0.11,0.294,0.104
26549,0.112,0.11,0.54,0.238
26550,0.13,0.272,0.422,0.176
26551,0.322,0.176,0.408,0.094
26552,0.284,0.104,0.418,0.194
26553,0.334,0.388,0.124,0.154
26554,0.292,0.464,0.17,0.074
26555,0.094,0.328,0.282,0.296
26556,0.34,0.162,0.234,0.264
26557,0.208,0.114,0.308,0.37
26558,0.096,0.394,0.376,0.134
26559,0.268,0.364,0.096,0.272
26560,0.102,0.14,0.534,0.224
26561,0.086,0.512,0.12,0.282
26562,0.14,0.224,0.466,0.17
