"","Ch1","Ch2","Ch3","Ch4"
"12564",0,0,0,1
"12565",0,0,0,1
"12566",0,0,0,1
"12567",0,1,0,0
"12568",0,0,0,1
"12569",1,0,0,0
"12570",0,0,1,0
"12571",0,1,0,0
"12579",0,1,0,0
"12580",1,0,0,0
"12581",0,1,0,0
"12582",1,0,0,0
"12583",0,1,0,0
"12584",0,0,1,0
"12585",1,0,0,0
"12586",0,0,1,0
"12587",0,1,0,0
"12588",0,0,0,1
"12589",1,0,0,0
"12590",0,1,0,0
"12598",0,0,0,1
"12599",1,0,0,0
"12600",0,1,0,0
"12601",0,1,0,0
"12602",1,0,0,0
"12603",0,1,0,0
"12604",0,0,1,0
"12605",0,1,0,0
"12606",0,0,1,0
"12607",0,0,1,0
"12608",0,0,1,0
"12609",0,1,0,0
"12617",0,1,0,0
"12618",0,0,1,0
"12619",1,0,0,0
"12620",0,1,0,0
"12621",0,1,0,0
"12622",1,0,0,0
"12623",0,0,1,0
"12624",1,0,0,0
"12625",0,0,1,0
"12626",0,0,0,1
"12627",0,1,0,0
"12628",0,1,0,0
"12636",1,0,0,0
"12637",0,0,1,0
"12638",0,1,0,0
"12639",1,0,0,0
"12640",0,0,1,0
"12641",0,1,0,0
"12642",0,1,0,0
"12643",1,0,0,0
"12644",0,0,1,0
"12645",0,0,1,0
"12646",1,0,0,0
"12647",0,0,1,0
"12655",1,0,0,0
"12656",1,0,0,0
"12657",0,1,0,0
"12658",1,0,0,0
"12659",0,0,0,1
"12660",1,0,0,0
"12661",0,0,0,1
"12662",0,0,0,1
"12663",0,0,0,1
"12664",0,0,0,1
"12665",1,0,0,0
"12666",0,1,0,0
"12674",0,0,1,0
"12675",0,0,1,0
"12676",0,1,0,0
"12677",0,1,0,0
"12678",1,0,0,0
"12679",1,0,0,0
"12680",0,0,1,0
"12681",0,1,0,0
"12682",0,0,1,0
"12683",0,1,0,0
"12684",0,1,0,0
"12685",0,1,0,0
"12693",1,0,0,0
"12694",0,1,0,0
"12695",1,0,0,0
"12696",0,1,0,0
"12697",0,0,0,1
"12698",0,0,0,1
"12699",0,1,0,0
"12700",0,0,0,1
"12701",1,0,0,0
"12702",0,0,0,1
"12703",0,0,0,1
"12704",0,1,0,0
"12712",1,0,0,0
"12713",0,1,0,0
"12714",0,0,0,1
"12715",0,0,0,1
"12716",0,0,1,0
"12717",1,0,0,0
"12718",0,0,0,1
"12719",1,0,0,0
"12720",0,0,0,1
"12721",0,0,0,1
"12722",0,0,0,1
"12723",0,0,0,1
"12731",0,0,0,1
"12732",0,0,0,1
"12733",0,0,0,1
"12734",0,1,0,0
"12735",0,0,0,1
"12736",1,0,0,0
"12737",1,0,0,0
"12738",1,0,0,0
"12739",0,0,0,1
"12740",0,0,0,1
"12741",1,0,0,0
"12742",0,1,0,0
"12750",0,0,1,0
"12751",0,0,0,1
"12752",0,0,0,1
"12753",0,0,0,1
"12754",0,1,0,0
"12755",0,0,1,0
"12756",0,0,1,0
"12757",1,0,0,0
"12758",1,0,0,0
"12759",0,0,0,1
"12760",0,1,0,0
"12761",0,0,1,0
"12769",0,0,0,1
"12770",0,1,0,0
"12771",0,0,0,1
"12772",1,0,0,0
"12773",1,0,0,0
"12774",0,0,0,1
"12775",0,1,0,0
"12776",0,0,0,1
"12777",1,0,0,0
"12778",0,0,1,0
"12779",0,0,0,1
"12780",0,0,0,1
"12788",1,0,0,0
"12789",0,1,0,0
"12790",0,0,0,1
"12791",0,0,0,1
"12792",0,1,0,0
"12793",0,0,0,1
"12794",0,0,0,1
"12795",0,0,0,1
"12796",0,0,0,1
"12797",0,0,1,0
"12798",0,0,0,1
"12799",0,1,0,0
"12807",0,0,0,1
"12808",0,0,0,1
"12809",0,0,1,0
"12810",0,0,0,1
"12811",0,0,0,1
"12812",0,0,0,1
"12813",0,0,1,0
"12814",0,0,0,1
"12815",0,0,0,1
"12816",0,0,0,1
"12817",0,0,1,0
"12818",0,0,0,1
"12826",0,0,1,0
"12827",0,0,1,0
"12828",0,1,0,0
"12829",0,0,1,0
"12830",0,0,1,0
"12831",0,1,0,0
"12832",0,1,0,0
"12833",0,0,1,0
"12834",0,0,1,0
"12835",1,0,0,0
"12836",0,0,1,0
"12837",0,0,1,0
"12845",0,0,0,1
"12846",1,0,0,0
"12847",1,0,0,0
"12848",1,0,0,0
"12849",0,1,0,0
"12850",1,0,0,0
"12851",0,0,1,0
"12852",1,0,0,0
"12853",0,0,1,0
"12854",0,0,1,0
"12855",1,0,0,0
"12856",1,0,0,0
"12864",0,1,0,0
"12865",0,1,0,0
"12866",0,0,0,1
"12867",0,1,0,0
"12868",0,1,0,0
"12869",0,0,1,0
"12870",0,1,0,0
"12871",0,1,0,0
"12872",0,0,0,1
"12873",0,0,0,1
"12874",0,0,1,0
"12875",0,1,0,0
"12883",0,0,0,1
"12884",1,0,0,0
"12885",0,1,0,0
"12886",0,1,0,0
"12887",0,1,0,0
"12888",0,1,0,0
"12889",0,0,1,0
"12890",0,0,0,1
"12891",0,0,1,0
"12892",0,1,0,0
"12893",0,0,0,1
"12894",0,0,1,0
"12902",0,1,0,0
"12903",0,1,0,0
"12904",0,0,1,0
"12905",0,0,1,0
"12906",1,0,0,0
"12907",0,0,1,0
"12908",0,1,0,0
"12909",1,0,0,0
"12910",0,1,0,0
"12911",0,0,0,1
"12912",1,0,0,0
"12913",0,1,0,0
"12921",0,0,1,0
"12922",0,0,1,0
"12923",0,0,1,0
"12924",0,1,0,0
"12925",0,1,0,0
"12926",0,1,0,0
"12927",1,0,0,0
"12928",0,1,0,0
"12929",0,0,0,1
"12930",1,0,0,0
"12931",0,0,0,1
"12932",1,0,0,0
"12940",0,0,0,1
"12941",0,0,0,1
"12942",0,0,1,0
"12943",0,0,0,1
"12944",1,0,0,0
"12945",0,0,0,1
"12946",0,0,0,1
"12947",0,0,0,1
"12948",0,0,0,1
"12949",0,0,0,1
"12950",0,0,1,0
"12951",0,0,0,1
"12959",0,1,0,0
"12960",1,0,0,0
"12961",0,1,0,0
"12962",0,1,0,0
"12963",1,0,0,0
"12964",0,0,0,1
"12965",0,0,1,0
"12966",1,0,0,0
"12967",0,0,0,1
"12968",0,1,0,0
"12969",0,1,0,0
"12970",1,0,0,0
"12978",0,0,1,0
"12979",0,1,0,0
"12980",1,0,0,0
"12981",0,1,0,0
"12982",0,1,0,0
"12983",1,0,0,0
"12984",0,1,0,0
"12985",0,1,0,0
"12986",0,1,0,0
"12987",1,0,0,0
"12988",0,1,0,0
"12989",1,0,0,0
"12997",0,0,0,1
"12998",0,1,0,0
"12999",1,0,0,0
"13000",0,0,1,0
"13001",0,0,1,0
"13002",0,1,0,0
"13003",0,1,0,0
"13004",1,0,0,0
"13005",1,0,0,0
"13006",0,1,0,0
"13007",0,1,0,0
"13008",0,1,0,0
"13016",0,0,1,0
"13017",1,0,0,0
"13018",0,0,1,0
"13019",0,1,0,0
"13020",1,0,0,0
"13021",0,0,1,0
"13022",0,1,0,0
"13023",0,0,1,0
"13024",1,0,0,0
"13025",1,0,0,0
"13026",0,1,0,0
"13027",1,0,0,0
"13035",0,0,1,0
"13036",0,0,1,0
"13037",0,0,1,0
"13038",0,1,0,0
"13039",0,0,1,0
"13040",1,0,0,0
"13041",1,0,0,0
"13042",0,0,1,0
"13043",0,1,0,0
"13044",0,1,0,0
"13045",0,0,0,1
"13046",1,0,0,0
"13054",0,0,1,0
"13055",1,0,0,0
"13056",0,0,0,1
"13057",0,0,0,1
"13058",0,1,0,0
"13059",0,0,0,1
"13060",1,0,0,0
"13061",0,0,1,0
"13062",0,0,1,0
"13063",0,0,1,0
"13064",1,0,0,0
"13065",0,1,0,0
"13073",0,0,0,1
"13074",0,1,0,0
"13075",0,0,1,0
"13076",1,0,0,0
"13077",0,1,0,0
"13078",0,1,0,0
"13079",0,1,0,0
"13080",0,1,0,0
"13081",0,1,0,0
"13082",0,1,0,0
"13083",0,0,1,0
"13084",0,1,0,0
"13092",0,1,0,0
"13093",1,0,0,0
"13094",0,0,0,1
"13095",0,0,0,1
"13096",0,0,0,1
"13097",0,0,0,1
"13098",0,0,0,1
"13099",0,0,0,1
"13100",0,0,0,1
"13101",0,0,0,1
"13102",0,0,0,1
"13103",0,0,1,0
"13111",0,0,0,1
"13112",0,0,1,0
"13113",0,1,0,0
"13114",0,0,0,1
"13115",0,0,0,1
"13116",0,1,0,0
"13117",0,0,0,1
"13118",0,0,0,1
"13119",0,0,0,1
"13120",0,0,0,1
"13121",0,0,0,1
"13122",0,0,0,1
"13130",0,0,0,1
"13131",1,0,0,0
"13132",0,0,0,1
"13133",1,0,0,0
"13134",0,0,0,1
"13135",0,0,1,0
"13136",0,0,0,1
"13137",0,0,1,0
"13138",0,0,0,1
"13139",0,0,0,1
"13140",0,0,0,1
"13141",0,0,1,0
"13149",0,0,1,0
"13150",0,0,1,0
"13151",0,0,1,0
"13152",1,0,0,0
"13153",0,1,0,0
"13154",0,0,1,0
"13155",0,1,0,0
"13156",0,0,1,0
"13157",1,0,0,0
"13158",0,0,1,0
"13159",0,1,0,0
"13160",0,1,0,0
"13168",0,0,0,1
"13169",0,0,1,0
"13170",0,1,0,0
"13171",0,0,0,1
"13172",0,0,0,1
"13173",0,0,1,0
"13174",1,0,0,0
"13175",0,0,0,1
"13176",0,1,0,0
"13177",0,0,0,1
"13178",1,0,0,0
"13179",0,0,0,1
"13187",1,0,0,0
"13188",1,0,0,0
"13189",0,1,0,0
"13190",0,0,1,0
"13191",0,0,1,0
"13192",1,0,0,0
"13193",0,1,0,0
"13194",1,0,0,0
"13195",1,0,0,0
"13196",0,0,0,1
"13197",0,0,1,0
"13198",0,1,0,0
"13206",0,1,0,0
"13207",0,0,1,0
"13208",1,0,0,0
"13209",1,0,0,0
"13210",1,0,0,0
"13211",0,0,0,1
"13212",0,0,0,1
"13213",0,0,0,1
"13214",0,0,1,0
"13215",0,0,0,1
"13216",0,1,0,0
"13217",1,0,0,0
"13225",0,0,1,0
"13226",1,0,0,0
"13227",0,1,0,0
"13228",0,1,0,0
"13229",0,0,0,1
"13230",0,0,1,0
"13231",0,0,1,0
"13232",0,0,0,1
"13233",1,0,0,0
"13234",1,0,0,0
"13235",0,1,0,0
"13236",0,0,0,1
"13244",0,0,1,0
"13245",0,0,0,1
"13246",1,0,0,0
"13247",1,0,0,0
"13248",0,0,1,0
"13249",0,0,1,0
"13250",0,0,1,0
"13251",0,0,1,0
"13252",1,0,0,0
"13253",0,1,0,0
"13254",0,0,1,0
"13255",1,0,0,0
"13263",0,1,0,0
"13264",0,0,1,0
"13265",1,0,0,0
"13266",0,1,0,0
"13267",1,0,0,0
"13268",1,0,0,0
"13269",1,0,0,0
"13270",0,0,1,0
"13271",1,0,0,0
"13272",1,0,0,0
"13273",0,1,0,0
"13274",0,0,1,0
"13282",0,0,0,1
"13283",0,1,0,0
"13284",0,0,1,0
"13285",1,0,0,0
"13286",0,0,0,1
"13287",0,0,1,0
"13288",0,0,1,0
"13289",1,0,0,0
"13290",0,0,1,0
"13291",0,0,1,0
"13292",0,1,0,0
"13293",0,0,0,1
"13301",0,0,1,0
"13302",0,1,0,0
"13303",0,1,0,0
"13304",0,0,1,0
"13305",0,1,0,0
"13306",0,1,0,0
"13307",0,1,0,0
"13308",1,0,0,0
"13309",0,0,1,0
"13310",0,0,1,0
"13311",0,1,0,0
"13312",1,0,0,0
"13320",0,0,0,1
"13321",0,0,0,1
"13322",0,0,0,1
"13323",0,0,0,1
"13324",0,0,1,0
"13325",0,0,0,1
"13326",0,0,0,1
"13327",0,0,0,1
"13328",0,0,1,0
"13329",0,0,0,1
"13330",0,1,0,0
"13331",0,0,1,0
"13339",1,0,0,0
"13340",0,0,0,1
"13341",0,0,0,1
"13342",1,0,0,0
"13343",0,0,0,1
"13344",0,0,0,1
"13345",1,0,0,0
"13346",0,0,0,1
"13347",0,0,0,1
"13348",0,0,1,0
"13349",0,0,0,1
"13350",0,0,0,1
"13358",0,1,0,0
"13359",0,0,1,0
"13360",0,0,1,0
"13361",0,1,0,0
"13362",0,1,0,0
"13363",0,1,0,0
"13364",0,1,0,0
"13365",1,0,0,0
"13366",1,0,0,0
"13367",0,0,1,0
"13368",0,0,1,0
"13369",1,0,0,0
"13377",1,0,0,0
"13378",0,0,0,1
"13379",0,1,0,0
"13380",0,0,0,1
"13381",0,0,0,1
"13382",0,0,0,1
"13383",1,0,0,0
"13384",0,0,0,1
"13385",1,0,0,0
"13386",0,0,1,0
"13387",0,0,0,1
"13388",0,0,0,1
"13396",0,0,0,1
"13397",0,0,0,1
"13398",0,0,0,1
"13399",0,0,1,0
"13400",0,0,0,1
"13401",1,0,0,0
"13402",0,0,1,0
"13403",0,0,0,1
"13404",0,0,0,1
"13405",1,0,0,0
"13406",0,0,0,1
"13407",0,0,0,1
"13415",1,0,0,0
"13416",0,0,0,1
"13417",0,0,0,1
"13418",0,1,0,0
"13419",0,1,0,0
"13420",0,0,0,1
"13421",0,1,0,0
"13422",0,0,0,1
"13423",0,0,0,1
"13424",0,1,0,0
"13425",1,0,0,0
"13426",0,0,0,1
"13434",0,0,0,1
"13435",0,0,0,1
"13436",0,0,0,1
"13437",1,0,0,0
"13438",0,0,1,0
"13439",0,0,0,1
"13440",0,0,0,1
"13441",0,0,0,1
"13442",0,0,0,1
"13443",0,0,0,1
"13444",0,0,0,1
"13445",0,0,0,1
"13453",0,0,1,0
"13454",0,1,0,0
"13455",0,0,1,0
"13456",1,0,0,0
"13457",1,0,0,0
"13458",1,0,0,0
"13459",1,0,0,0
"13460",0,1,0,0
"13461",0,1,0,0
"13462",1,0,0,0
"13463",1,0,0,0
"13464",1,0,0,0
"13472",0,0,1,0
"13473",0,1,0,0
"13474",0,1,0,0
"13475",0,1,0,0
"13476",0,1,0,0
"13477",0,1,0,0
"13478",0,1,0,0
"13479",0,1,0,0
"13480",1,0,0,0
"13481",0,0,1,0
"13482",0,1,0,0
"13483",0,0,1,0
"13491",0,0,1,0
"13492",0,1,0,0
"13493",0,0,1,0
"13494",1,0,0,0
"13495",0,1,0,0
"13496",0,1,0,0
"13497",0,0,1,0
"13498",0,0,1,0
"13499",0,0,1,0
"13500",0,0,1,0
"13501",0,1,0,0
"13502",1,0,0,0
"13510",0,1,0,0
"13511",0,1,0,0
"13512",0,0,1,0
"13513",0,1,0,0
"13514",1,0,0,0
"13515",0,0,0,1
"13516",0,0,1,0
"13517",0,0,1,0
"13518",0,0,0,1
"13519",0,1,0,0
"13520",1,0,0,0
"13521",1,0,0,0
"13529",0,0,1,0
"13530",0,1,0,0
"13531",0,0,1,0
"13532",0,0,1,0
"13533",0,0,1,0
"13534",0,1,0,0
"13535",0,1,0,0
"13536",0,0,0,1
"13537",0,0,0,1
"13538",0,0,1,0
"13539",0,1,0,0
"13540",1,0,0,0
"13548",1,0,0,0
"13549",1,0,0,0
"13550",1,0,0,0
"13551",0,0,1,0
"13552",0,0,1,0
"13553",1,0,0,0
"13554",1,0,0,0
"13555",0,1,0,0
"13556",0,1,0,0
"13557",0,0,1,0
"13558",0,1,0,0
"13559",1,0,0,0
"13567",1,0,0,0
"13568",1,0,0,0
"13569",1,0,0,0
"13570",0,1,0,0
"13571",0,1,0,0
"13572",0,0,0,1
"13573",0,0,1,0
"13574",1,0,0,0
"13575",0,1,0,0
"13576",0,0,0,1
"13577",0,0,1,0
"13578",0,0,0,1
"13586",0,1,0,0
"13587",0,0,0,1
"13588",1,0,0,0
"13589",1,0,0,0
"13590",0,1,0,0
"13591",0,0,1,0
"13592",1,0,0,0
"13593",0,1,0,0
"13594",1,0,0,0
"13595",0,1,0,0
"13596",0,0,1,0
"13597",0,1,0,0
"13605",0,0,0,1
"13606",1,0,0,0
"13607",1,0,0,0
"13608",0,0,0,1
"13609",0,0,1,0
"13610",0,0,0,1
"13611",1,0,0,0
"13612",0,0,0,1
"13613",0,0,0,1
"13614",0,0,0,1
"13615",0,0,0,1
"13616",0,0,0,1
"13624",0,0,0,1
"13625",0,0,0,1
"13626",0,0,0,1
"13627",1,0,0,0
"13628",1,0,0,0
"13629",1,0,0,0
"13630",0,0,0,1
"13631",0,0,0,1
"13632",0,0,0,1
"13633",0,0,0,1
"13634",0,0,0,1
"13635",0,0,0,1
"13643",0,1,0,0
"13644",0,0,0,1
"13645",0,0,0,1
"13646",0,0,1,0
"13647",0,0,1,0
"13648",1,0,0,0
"13649",0,0,1,0
"13650",0,0,0,1
"13651",0,0,0,1
"13652",0,0,0,1
"13653",0,0,0,1
"13654",0,0,0,1
"13662",1,0,0,0
"13663",1,0,0,0
"13664",0,1,0,0
"13665",0,0,1,0
"13666",0,1,0,0
"13667",0,0,1,0
"13668",0,1,0,0
"13669",0,1,0,0
"13670",0,1,0,0
"13671",0,0,1,0
"13672",0,0,1,0
"13673",0,1,0,0
"13681",0,1,0,0
"13682",1,0,0,0
"13683",0,0,1,0
"13684",0,0,0,1
"13685",1,0,0,0
"13686",1,0,0,0
"13687",0,1,0,0
"13688",0,0,0,1
"13689",0,1,0,0
"13690",0,0,1,0
"13691",1,0,0,0
"13692",0,0,1,0
"13700",0,1,0,0
"13701",0,1,0,0
"13702",1,0,0,0
"13703",1,0,0,0
"13704",1,0,0,0
"13705",0,0,1,0
"13706",0,0,0,1
"13707",0,1,0,0
"13708",1,0,0,0
"13709",1,0,0,0
"13710",0,0,1,0
"13711",1,0,0,0
"13719",1,0,0,0
"13720",0,1,0,0
"13721",1,0,0,0
"13722",0,0,1,0
"13723",1,0,0,0
"13724",0,0,1,0
"13725",1,0,0,0
"13726",0,0,1,0
"13727",0,1,0,0
"13728",0,1,0,0
"13729",0,0,1,0
"13730",0,0,1,0
"13738",0,0,0,1
"13739",1,0,0,0
"13740",0,1,0,0
"13741",0,0,0,1
"13742",0,0,0,1
"13743",0,0,0,1
"13744",0,1,0,0
"13745",0,0,0,1
"13746",0,0,0,1
"13747",0,0,0,1
"13748",0,0,0,1
"13749",0,0,0,1
"13757",1,0,0,0
"13758",1,0,0,0
"13759",0,1,0,0
"13760",0,1,0,0
"13761",0,1,0,0
"13762",0,0,1,0
"13763",0,0,1,0
"13764",1,0,0,0
"13765",1,0,0,0
"13766",1,0,0,0
"13767",1,0,0,0
"13768",0,0,1,0
"13776",0,1,0,0
"13777",0,1,0,0
"13778",0,1,0,0
"13779",1,0,0,0
"13780",0,1,0,0
"13781",0,1,0,0
"13782",0,1,0,0
"13783",0,1,0,0
"13784",0,0,1,0
"13785",0,1,0,0
"13786",0,1,0,0
"13787",0,1,0,0
"13795",0,0,1,0
"13796",1,0,0,0
"13797",0,0,1,0
"13798",0,1,0,0
"13799",1,0,0,0
"13800",0,0,1,0
"13801",0,0,1,0
"13802",0,0,1,0
"13803",0,1,0,0
"13804",1,0,0,0
"13805",0,1,0,0
"13806",1,0,0,0
"13814",1,0,0,0
"13815",0,1,0,0
"13816",0,0,1,0
"13817",1,0,0,0
"13818",0,0,0,1
"13819",1,0,0,0
"13820",0,0,0,1
"13821",0,0,0,1
"13822",0,0,0,1
"13823",0,0,1,0
"13824",0,0,0,1
"13825",0,0,0,1
"13833",1,0,0,0
"13834",0,0,1,0
"13835",0,0,1,0
"13836",0,0,1,0
"13837",0,0,0,1
"13838",1,0,0,0
"13839",0,0,0,1
"13840",0,0,1,0
"13841",0,0,1,0
"13842",0,0,0,1
"13843",0,0,0,1
"13844",0,1,0,0
"13852",0,0,1,0
"13853",0,0,1,0
"13854",0,1,0,0
"13855",0,1,0,0
"13856",0,0,1,0
"13857",1,0,0,0
"13858",1,0,0,0
"13859",1,0,0,0
"13860",0,1,0,0
"13861",0,1,0,0
"13862",0,1,0,0
"13863",1,0,0,0
"13871",1,0,0,0
"13872",0,1,0,0
"13873",0,1,0,0
"13874",1,0,0,0
"13875",1,0,0,0
"13876",0,0,1,0
"13877",0,0,1,0
"13878",0,1,0,0
"13879",1,0,0,0
"13880",0,1,0,0
"13881",0,0,1,0
"13882",0,1,0,0
"13890",1,0,0,0
"13891",0,0,0,1
"13892",0,0,1,0
"13893",1,0,0,0
"13894",0,0,0,1
"13895",0,0,0,1
"13896",1,0,0,0
"13897",0,0,0,1
"13898",0,1,0,0
"13899",0,1,0,0
"13900",0,0,0,1
"13901",0,0,0,1
"13909",0,1,0,0
"13910",0,1,0,0
"13911",0,0,1,0
"13912",0,0,0,1
"13913",0,0,1,0
"13914",0,1,0,0
"13915",1,0,0,0
"13916",1,0,0,0
"13917",1,0,0,0
"13918",0,0,1,0
"13919",1,0,0,0
"13920",0,1,0,0
"13928",0,0,0,1
"13929",0,0,0,1
"13930",0,0,1,0
"13931",0,0,0,1
"13932",0,0,0,1
"13933",1,0,0,0
"13934",0,0,0,1
"13935",0,0,0,1
"13936",1,0,0,0
"13937",0,0,0,1
"13938",1,0,0,0
"13939",0,0,0,1
"13947",1,0,0,0
"13948",0,0,0,1
"13949",0,0,0,1
"13950",0,0,0,1
"13951",1,0,0,0
"13952",0,0,1,0
"13953",0,0,0,1
"13954",0,0,0,1
"13955",0,0,0,1
"13956",1,0,0,0
"13957",0,0,1,0
"13958",0,0,0,1
"13966",0,1,0,0
"13967",1,0,0,0
"13968",0,1,0,0
"13969",0,0,1,0
"13970",0,1,0,0
"13971",0,1,0,0
"13972",0,1,0,0
"13973",1,0,0,0
"13974",1,0,0,0
"13975",0,1,0,0
"13976",0,0,1,0
"13977",0,1,0,0
"13985",1,0,0,0
"13986",0,1,0,0
"13987",0,0,1,0
"13988",1,0,0,0
"13989",0,1,0,0
"13990",1,0,0,0
"13991",1,0,0,0
"13992",1,0,0,0
"13993",1,0,0,0
"13994",1,0,0,0
"13995",1,0,0,0
"13996",1,0,0,0
"14004",0,0,1,0
"14005",0,1,0,0
"14006",0,0,1,0
"14007",0,1,0,0
"14008",0,0,1,0
"14009",0,0,1,0
"14010",0,0,1,0
"14011",1,0,0,0
"14012",0,0,1,0
"14013",0,1,0,0
"14014",1,0,0,0
"14015",0,1,0,0
"14023",0,0,0,1
"14024",0,0,0,1
"14025",0,0,0,1
"14026",0,0,1,0
"14027",0,0,1,0
"14028",0,0,0,1
"14029",0,1,0,0
"14030",0,0,0,1
"14031",1,0,0,0
"14032",0,0,0,1
"14033",0,0,1,0
"14034",1,0,0,0
"14042",1,0,0,0
"14043",0,1,0,0
"14044",0,0,0,1
"14045",0,0,0,1
"14046",0,0,0,1
"14047",0,0,0,1
"14048",0,0,0,1
"14049",0,0,1,0
"14050",0,0,1,0
"14051",0,0,0,1
"14052",0,0,1,0
"14053",1,0,0,0
"14061",1,0,0,0
"14062",0,0,0,1
"14063",1,0,0,0
"14064",0,0,1,0
"14065",0,0,0,1
"14066",1,0,0,0
"14067",0,1,0,0
"14068",0,0,1,0
"14069",1,0,0,0
"14070",0,0,1,0
"14071",0,0,0,1
"14072",0,1,0,0
"14080",0,1,0,0
"14081",0,1,0,0
"14082",1,0,0,0
"14083",1,0,0,0
"14084",1,0,0,0
"14085",0,0,0,1
"14086",0,1,0,0
"14087",0,0,1,0
"14088",0,0,1,0
"14089",0,0,1,0
"14090",0,1,0,0
"14091",0,1,0,0
"14099",0,0,0,1
"14100",1,0,0,0
"14101",0,0,0,1
"14102",0,0,1,0
"14103",0,0,0,1
"14104",0,0,0,1
"14105",1,0,0,0
"14106",1,0,0,0
"14107",0,0,1,0
"14108",1,0,0,0
"14109",0,1,0,0
"14110",0,0,0,1
"14118",0,0,0,1
"14119",0,0,1,0
"14120",0,0,1,0
"14121",0,0,0,1
"14122",0,0,0,1
"14123",1,0,0,0
"14124",0,0,0,1
"14125",0,0,0,1
"14126",0,1,0,0
"14127",1,0,0,0
"14128",0,0,0,1
"14129",0,0,1,0
"14137",0,1,0,0
"14138",0,1,0,0
"14139",0,1,0,0
"14140",0,0,1,0
"14141",0,1,0,0
"14142",1,0,0,0
"14143",0,0,1,0
"14144",0,1,0,0
"14145",0,0,1,0
"14146",0,1,0,0
"14147",0,0,1,0
"14148",1,0,0,0
"14156",1,0,0,0
"14157",0,0,0,1
"14158",0,0,1,0
"14159",0,1,0,0
"14160",0,0,1,0
"14161",0,1,0,0
"14162",0,0,0,1
"14163",1,0,0,0
"14164",0,0,0,1
"14165",0,0,0,1
"14166",0,1,0,0
"14167",0,1,0,0
"14175",0,1,0,0
"14176",0,1,0,0
"14177",0,0,1,0
"14178",0,1,0,0
"14179",0,1,0,0
"14180",0,1,0,0
"14181",0,1,0,0
"14182",0,0,1,0
"14183",0,1,0,0
"14184",0,0,1,0
"14185",0,0,1,0
"14186",0,1,0,0
"14194",0,1,0,0
"14195",0,1,0,0
"14196",1,0,0,0
"14197",0,0,1,0
"14198",0,1,0,0
"14199",0,0,1,0
"14200",0,0,1,0
"14201",1,0,0,0
"14202",0,0,1,0
"14203",0,0,1,0
"14204",0,1,0,0
"14205",0,1,0,0
"14213",0,0,1,0
"14214",0,1,0,0
"14215",1,0,0,0
"14216",0,1,0,0
"14217",1,0,0,0
"14218",0,0,1,0
"14219",0,1,0,0
"14220",0,0,0,1
"14221",0,1,0,0
"14222",0,0,1,0
"14223",0,1,0,0
"14224",0,0,0,1
"14232",1,0,0,0
"14233",0,1,0,0
"14234",0,1,0,0
"14235",0,1,0,0
"14236",1,0,0,0
"14237",0,1,0,0
"14238",0,0,1,0
"14239",0,1,0,0
"14240",1,0,0,0
"14241",0,0,1,0
"14242",0,0,1,0
"14243",0,0,1,0
"14251",1,0,0,0
"14252",0,0,0,1
"14253",1,0,0,0
"14254",0,0,1,0
"14255",1,0,0,0
"14256",1,0,0,0
"14257",0,0,0,1
"14258",0,0,1,0
"14259",0,0,1,0
"14260",0,0,0,1
"14261",0,0,0,1
"14262",0,0,0,1
"14270",0,0,0,1
"14271",0,0,0,1
"14272",0,1,0,0
"14273",0,0,1,0
"14274",0,0,0,1
"14275",1,0,0,0
"14276",0,0,1,0
"14277",0,0,0,1
"14278",0,1,0,0
"14279",0,0,0,1
"14280",0,0,0,1
"14281",0,1,0,0
"14289",0,1,0,0
"14290",0,0,0,1
"14291",1,0,0,0
"14292",0,0,0,1
"14293",0,0,1,0
"14294",0,0,0,1
"14295",0,0,1,0
"14296",0,0,1,0
"14297",0,0,0,1
"14298",0,0,1,0
"14299",0,0,1,0
"14300",0,0,1,0
"14308",0,0,1,0
"14309",1,0,0,0
"14310",1,0,0,0
"14311",1,0,0,0
"14312",0,1,0,0
"14313",0,1,0,0
"14314",1,0,0,0
"14315",0,1,0,0
"14316",1,0,0,0
"14317",1,0,0,0
"14318",0,1,0,0
"14319",0,0,1,0
"14327",0,1,0,0
"14328",0,1,0,0
"14329",1,0,0,0
"14330",1,0,0,0
"14331",1,0,0,0
"14332",0,1,0,0
"14333",1,0,0,0
"14334",1,0,0,0
"14335",0,1,0,0
"14336",0,0,1,0
"14337",0,1,0,0
"14338",0,1,0,0
"14346",1,0,0,0
"14347",0,1,0,0
"14348",0,1,0,0
"14349",0,0,1,0
"14350",0,1,0,0
"14351",1,0,0,0
"14352",1,0,0,0
"14353",0,1,0,0
"14354",0,0,1,0
"14355",0,1,0,0
"14356",0,1,0,0
"14357",0,0,1,0
"14365",0,0,0,1
"14366",0,1,0,0
"14367",1,0,0,0
"14368",0,0,1,0
"14369",0,1,0,0
"14370",0,0,0,1
"14371",0,0,0,1
"14372",0,0,1,0
"14373",0,0,0,1
"14374",0,0,0,1
"14375",0,0,0,1
"14376",0,0,1,0
"14384",0,0,1,0
"14385",0,0,0,1
"14386",0,0,0,1
"14387",0,1,0,0
"14388",1,0,0,0
"14389",0,0,0,1
"14390",0,0,0,1
"14391",0,0,1,0
"14392",0,0,0,1
"14393",0,0,0,1
"14394",0,0,0,1
"14395",0,0,1,0
"14403",1,0,0,0
"14404",0,1,0,0
"14405",0,1,0,0
"14406",0,1,0,0
