"No","Ch1","Ch2","Ch3","Ch4"
25975,0.262,0.314,0.208,0.216
25976,0.306,0.172,0.18,0.342
25977,0.602,0.12,0.176,0.102
25978,0.162,0.504,0.188,0.146
25979,0.578,0.13,0.118,0.174
25980,0.134,0.368,0.342,0.156
25981,0.642,0.108,0.09,0.16
25982,0.11,0.112,0.64,0.138
25983,0.34,0.168,0.388,0.104
25984,0.512,0.09,0.17,0.228
25985,0.17,0.162,0.168,0.5
25986,0.526,0.11,0.16,0.204
25987,0.086,0.086,0.648,0.18
25988,0.11,0.498,0.258,0.134
25989,0.102,0.328,0.134,0.436
25990,0.122,0.106,0.562,0.21
25991,0.414,0.1,0.192,0.294
25992,0.114,0.33,0.374,0.182
25993,0.19,0.282,0.13,0.398
25994,0.198,0.15,0.232,0.42
25995,0.122,0.418,0.148,0.312
25996,0.204,0.134,0.514,0.148
25997,0.294,0.122,0.244,0.34
25998,0.258,0.252,0.108,0.382
25999,0.14,0.15,0.562,0.148
26000,0.164,0.25,0.168,0.418
26001,0.24,0.45,0.122,0.188
26002,0.416,0.164,0.162,0.258
26003,0.18,0.226,0.272,0.322
26004,0.212,0.412,0.108,0.268
26005,0.1,0.244,0.29,0.366
26006,0.106,0.444,0.164,0.286
26007,0.276,0.512,0.06,0.152
26008,0.13,0.124,0.488,0.258
26009,0.208,0.4,0.206,0.186
26010,0.178,0.166,0.366,0.29
26011,0.624,0.104,0.102,0.17
26012,0.286,0.184,0.262,0.268
26013,0.162,0.296,0.136,0.406
26014,0.22,0.336,0.154,0.29
26015,0.134,0.53,0.198,0.138
26016,0.324,0.212,0.238,0.226
26017,0.424,0.096,0.266,0.214
26018,0.238,0.244,0.134,0.384
26019,0.124,0.44,0.296,0.14
26020,0.274,0.14,0.312,0.274
26021,0.126,0.414,0.152,0.308
26022,0.152,0.222,0.242,0.384
26023,0.11,0.36,0.342,0.188
26024,0.308,0.158,0.382,0.152
26025,0.258,0.332,0.138,0.272
26026,0.17,0.308,0.164,0.358
26027,0.176,0.14,0.508,0.176
26028,0.322,0.144,0.166,0.368
26029,0.164,0.252,0.166,0.418
26030,0.364,0.144,0.15,0.342
26031,0.142,0.476,0.186,0.196
26032,0.336,0.152,0.228,0.284
26033,0.276,0.258,0.14,0.326
26034,0.114,0.162,0.61,0.114
26035,0.348,0.132,0.152,0.368
26036,0.236,0.112,0.51,0.142
26037,0.16,0.604,0.122,0.114
26038,0.114,0.238,0.164,0.484
26039,0.18,0.114,0.234,0.472
26040,0.144,0.162,0.606,0.088
26041,0.35,0.182,0.186,0.282
26042,0.11,0.316,0.162,0.412
26043,0.108,0.204,0.576,0.112
26044,0.534,0.216,0.09,0.16
26045,0.238,0.548,0.084,0.13
26046,0.218,0.128,0.15,0.504
26047,0.24,0.178,0.174,0.408
26048,0.102,0.232,0.194,0.472
26049,0.084,0.25,0.508,0.158
26050,0.14,0.108,0.356,0.396
26051,0.118,0.308,0.102,0.472
26052,0.16,0.174,0.114,0.552
26053,0.09,0.216,0.508,0.186
26054,0.148,0.21,0.146,0.496
26055,0.26,0.15,0.13,0.46
26056,0.212,0.106,0.21,0.472
26057,0.24,0.472,0.2,0.088
26058,0.124,0.254,0.138,0.484
26059,0.298,0.222,0.112,0.368
26060,0.26,0.256,0.074,0.41
26061,0.562,0.158,0.104,0.176
26062,0.128,0.302,0.182,0.388
26063,0.184,0.086,0.358,0.372
26064,0.122,0.106,0.34,0.432
26065,0.228,0.26,0.108,0.404
26066,0.2,0.212,0.13,0.458
26067,0.648,0.11,0.108,0.134
26068,0.14,0.344,0.128,0.388
26069,0.088,0.24,0.198,0.474
26070,0.294,0.086,0.076,0.544
26071,0.102,0.142,0.092,0.664
26072,0.05,0.096,0.752,0.102
26073,0.138,0.658,0.082,0.122
26074,0.04,0.064,0.816,0.08
26075,0.48,0.1,0.13,0.29
26076,0.114,0.108,0.392,0.386
26077,0.174,0.544,0.096,0.186
26078,0.038,0.13,0.73,0.102
26079,0.086,0.162,0.34,0.412
26080,0.108,0.718,0.066,0.108
26081,0.08,0.068,0.406,0.446
26082,0.196,0.11,0.108,0.586
26083,0.094,0.354,0.138,0.414
26084,0.094,0.6,0.094,0.212
26085,0.102,0.084,0.128,0.686
26086,0.612,0.096,0.068,0.224
26087,0.068,0.17,0.358,0.404
26088,0.15,0.196,0.164,0.49
26089,0.15,0.134,0.16,0.556
26090,0.176,0.06,0.534,0.23
26091,0.086,0.116,0.378,0.42
26092,0.13,0.204,0.094,0.572
26093,0.49,0.092,0.068,0.35
26094,0.148,0.094,0.14,0.618
26095,0.08,0.206,0.168,0.546
26096,0.5,0.09,0.126,0.284
26097,0.07,0.19,0.156,0.584
26098,0.688,0.124,0.082,0.106
26099,0.088,0.16,0.14,0.612
26100,0.584,0.082,0.104,0.23
26101,0.588,0.12,0.038,0.254
26102,0.116,0.188,0.224,0.472
26103,0.072,0.444,0.074,0.41
26104,0.09,0.194,0.156,0.56
26105,0.208,0.1,0.092,0.6
26106,0.078,0.434,0.08,0.408
26107,0.428,0.158,0.214,0.2
26108,0.184,0.26,0.284,0.272
26109,0.376,0.184,0.136,0.304
26110,0.628,0.126,0.148,0.098
26111,0.152,0.166,0.502,0.18
26112,0.164,0.402,0.16,0.274
26113,0.546,0.15,0.12,0.184
26114,0.598,0.144,0.152,0.106
26115,0.584,0.198,0.136,0.082
26116,0.132,0.17,0.548,0.15
26117,0.232,0.216,0.17,0.382
26118,0.236,0.188,0.204,0.372
26119,0.158,0.592,0.162,0.088
26120,0.202,0.456,0.14,0.202
26121,0.392,0.126,0.162,0.32
26122,0.178,0.14,0.372,0.31
26123,0.108,0.162,0.482,0.248
26124,0.164,0.136,0.436,0.264
26125,0.244,0.126,0.482,0.148
26126,0.542,0.082,0.094,0.282
26127,0.502,0.34,0.05,0.108
26128,0.254,0.232,0.074,0.44
26129,0.054,0.224,0.628,0.094
26130,0.494,0.154,0.084,0.268
26131,0.346,0.128,0.122,0.404
26132,0.062,0.08,0.68,0.178
26133,0.074,0.642,0.142,0.142
26134,0.1,0.642,0.124,0.134
26135,0.104,0.206,0.084,0.606
26136,0.406,0.316,0.052,0.226
26137,0.114,0.602,0.104,0.18
26138,0.08,0.444,0.07,0.406
26139,0.074,0.546,0.056,0.324
26140,0.47,0.06,0.068,0.402
26141,0.27,0.058,0.118,0.554
26142,0.054,0.702,0.054,0.19
26143,0.048,0.19,0.506,0.256
26144,0.082,0.182,0.258,0.478
26145,0.392,0.242,0.108,0.258
26146,0.14,0.092,0.446,0.322
26147,0.12,0.56,0.15,0.17
26148,0.516,0.174,0.146,0.164
26149,0.078,0.52,0.122,0.28
26150,0.184,0.208,0.084,0.524
26151,0.234,0.134,0.194,0.438
26152,0.138,0.328,0.104,0.43
26153,0.082,0.118,0.34,0.46
26154,0.162,0.212,0.124,0.502
26155,0.086,0.394,0.18,0.34
26156,0.112,0.222,0.166,0.5
26157,0.096,0.144,0.51,0.25
26158,0.44,0.192,0.104,0.264
26159,0.122,0.152,0.396,0.33
26160,0.13,0.12,0.258,0.492
26161,0.11,0.196,0.146,0.548
26162,0.096,0.134,0.492,0.278
26163,0.392,0.122,0.116,0.37
26164,0.098,0.582,0.162,0.158
26165,0.246,0.234,0.288,0.232
26166,0.326,0.274,0.286,0.114
26167,0.284,0.304,0.152,0.26
26168,0.208,0.292,0.362,0.138
26169,0.304,0.214,0.22,0.262
26170,0.146,0.54,0.208,0.106
26171,0.17,0.17,0.554,0.106
26172,0.206,0.38,0.268,0.146
26173,0.08,0.338,0.392,0.19
26174,0.122,0.34,0.398,0.14
26175,0.096,0.63,0.076,0.198
26176,0.136,0.17,0.444,0.25
26177,0.116,0.14,0.27,0.474
26178,0.114,0.242,0.194,0.45
26179,0.452,0.254,0.114,0.18
26180,0.306,0.344,0.152,0.198
26181,0.218,0.346,0.17,0.266
26182,0.134,0.398,0.284,0.184
26183,0.494,0.212,0.234,0.06
26184,0.15,0.132,0.454,0.264
26185,0.204,0.47,0.234,0.092
26186,0.136,0.284,0.366,0.214
26187,0.336,0.214,0.252,0.198
26188,0.082,0.352,0.366,0.2
26189,0.38,0.148,0.184,0.288
26190,0.34,0.232,0.31,0.118
26191,0.486,0.336,0.082,0.096
26192,0.092,0.292,0.506,0.11
26193,0.186,0.306,0.246,0.262
26194,0.088,0.574,0.092,0.246
26195,0.092,0.45,0.32,0.138
26196,0.21,0.12,0.382,0.288
26197,0.19,0.152,0.18,0.478
26198,0.096,0.658,0.106,0.14
26199,0.342,0.21,0.146,0.302
26200,0.158,0.226,0.282,0.334
26201,0.364,0.21,0.12,0.306
26202,0.714,0.086,0.056,0.144
26203,0.508,0.156,0.132,0.204
26204,0.39,0.192,0.132,0.286
26205,0.1,0.308,0.3,0.292
26206,0.21,0.222,0.08,0.488
26207,0.154,0.25,0.218,0.378
26208,0.27,0.082,0.334,0.314
26209,0.358,0.32,0.09,0.232
26210,0.576,0.114,0.15,0.16
26211,0.144,0.296,0.084,0.476
26212,0.12,0.364,0.182,0.334
26213,0.198,0.508,0.134,0.16
26214,0.194,0.146,0.528,0.132
26215,0.164,0.454,0.16,0.222
26216,0.094,0.324,0.272,0.31
26217,0.19,0.252,0.206,0.352
26218,0.192,0.572,0.174,0.062
26219,0.426,0.088,0.174,0.312
26220,0.068,0.21,0.55,0.172
26221,0.108,0.222,0.49,0.18
26222,0.502,0.174,0.13,0.194
26223,0.162,0.486,0.16,0.192
26224,0.328,0.124,0.416,0.132
26225,0.128,0.18,0.412,0.28
26226,0.272,0.536,0.08,0.112
26227,0.128,0.412,0.302,0.158
26228,0.178,0.208,0.312,0.302
26229,0.188,0.242,0.204,0.366
26230,0.14,0.508,0.274,0.078
26231,0.518,0.142,0.152,0.188
26232,0.202,0.19,0.23,0.378
26233,0.486,0.154,0.132,0.228
26234,0.524,0.146,0.166,0.164
26235,0.138,0.294,0.23,0.338
26236,0.11,0.206,0.424,0.26
26237,0.124,0.402,0.124,0.35
26238,0.208,0.388,0.144,0.26
26239,0.41,0.134,0.186,0.27
26240,0.102,0.126,0.486,0.286
26241,0.076,0.15,0.65,0.124
26242,0.13,0.274,0.542,0.054
26243,0.104,0.614,0.116,0.166
26244,0.108,0.138,0.214,0.54
26245,0.086,0.162,0.682,0.07
26246,0.308,0.138,0.5,0.054
26247,0.304,0.11,0.258,0.328
26248,0.076,0.518,0.118,0.288
26249,0.178,0.266,0.05,0.506
26250,0.512,0.112,0.076,0.3
26251,0.134,0.13,0.13,0.606
26252,0.1,0.5,0.114,0.286
26253,0.136,0.32,0.206,0.338
26254,0.076,0.084,0.546,0.294
26255,0.18,0.164,0.204,0.452
26256,0.528,0.072,0.134,0.266
26257,0.224,0.1,0.478,0.198
26258,0.086,0.154,0.568,0.192
26259,0.222,0.086,0.366,0.326
26260,0.588,0.14,0.082,0.19
26261,0.188,0.15,0.116,0.546
26262,0.618,0.06,0.06,0.262
26263,0.094,0.552,0.102,0.252
26264,0.084,0.138,0.224,0.554
26265,0.478,0.094,0.106,0.322
26266,0.122,0.364,0.28,0.234
26267,0.132,0.086,0.512,0.27
26268,0.098,0.068,0.442,0.392
26269,0.282,0.124,0.176,0.418
26270,0.208,0.576,0.106,0.11
26271,0.07,0.112,0.726,0.092
26272,0.088,0.552,0.122,0.238
26273,0.298,0.274,0.16,0.268
26274,0.71,0.112,0.08,0.098
26275,0.068,0.756,0.074,0.102
26276,0.206,0.084,0.412,0.298
26277,0.082,0.086,0.506,0.326
26278,0.134,0.178,0.42,0.268
26279,0.144,0.104,0.672,0.08
26280,0.154,0.1,0.498,0.248
26281,0.57,0.144,0.126,0.16
26282,0.2,0.388,0.124,0.288
26283,0.092,0.19,0.474,0.244
26284,0.382,0.272,0.1,0.246
26285,0.114,0.226,0.48,0.18
26286,0.572,0.134,0.23,0.064
26287,0.15,0.194,0.288,0.368
26288,0.086,0.456,0.204,0.254
26289,0.236,0.332,0.114,0.318
26290,0.136,0.094,0.654,0.116
26291,0.224,0.246,0.252,0.278
26292,0.286,0.154,0.282,0.278
26293,0.182,0.222,0.196,0.4
26294,0.112,0.542,0.106,0.24
26295,0.142,0.422,0.12,0.316
26296,0.136,0.286,0.17,0.408
26297,0.246,0.166,0.33,0.258
26298,0.132,0.28,0.314,0.274
26299,0.132,0.54,0.138,0.19
26300,0.266,0.106,0.456,0.172
26301,0.242,0.374,0.11,0.274
26302,0.248,0.48,0.112,0.16
26303,0.29,0.306,0.184,0.22
26304,0.142,0.15,0.352,0.356
26305,0.52,0.162,0.106,0.212
26306,0.208,0.108,0.126,0.558
26307,0.104,0.484,0.322,0.09
26308,0.214,0.132,0.202,0.452
26309,0.122,0.378,0.136,0.364
26310,0.088,0.438,0.308,0.166
26311,0.388,0.336,0.1,0.176
26312,0.212,0.578,0.148,0.062
26313,0.25,0.306,0.22,0.224
26314,0.096,0.368,0.274,0.262
26315,0.33,0.288,0.146,0.236
26316,0.104,0.116,0.132,0.648
26317,0.18,0.188,0.134,0.498
26318,0.076,0.226,0.28,0.418
26319,0.454,0.052,0.25,0.244
26320,0.126,0.204,0.094,0.576
26321,0.518,0.072,0.08,0.33
26322,0.468,0.1,0.162,0.27
26323,0.072,0.368,0.438,0.122
26324,0.112,0.184,0.108,0.596
26325,0.144,0.064,0.332,0.46
26326,0.66,0.076,0.152,0.112
26327,0.5,0.096,0.106,0.298
26328,0.14,0.42,0.064,0.376
26329,0.12,0.058,0.45,0.372
26330,0.092,0.08,0.194,0.634
26331,0.378,0.09,0.078,0.454
26332,0.108,0.25,0.068,0.574
26333,0.176,0.086,0.122,0.616
26334,0.432,0.076,0.088,0.404
26335,0.162,0.252,0.28,0.306
26336,0.246,0.132,0.22,0.402
26337,0.414,0.12,0.322,0.144
26338,0.122,0.384,0.114,0.38
26339,0.102,0.402,0.17,0.326
26340,0.126,0.126,0.302,0.446
26341,0.086,0.126,0.628,0.16
26342,0.42,0.166,0.262,0.152
26343,0.14,0.53,0.234,0.096
26344,0.156,0.302,0.312,0.23
26345,0.208,0.176,0.49,0.126
26346,0.172,0.118,0.144,0.566
26347,0.16,0.588,0.104,0.148
26348,0.072,0.188,0.55,0.19
26349,0.104,0.134,0.594,0.168
26350,0.254,0.12,0.246,0.38
26351,0.134,0.46,0.186,0.22
26352,0.158,0.3,0.13,0.412
26353,0.102,0.326,0.194,0.378
26354,0.146,0.16,0.496,0.198
26355,0.146,0.116,0.126,0.612
26356,0.524,0.07,0.356,0.05
26357,0.14,0.132,0.412,0.316
26358,0.152,0.228,0.512,0.108
26359,0.164,0.202,0.126,0.508
26360,0.116,0.664,0.09,0.13
26361,0.11,0.07,0.236,0.584
26362,0.212,0.158,0.106,0.524
26363,0.132,0.202,0.078,0.588
26364,0.272,0.088,0.114,0.526
26365,0.122,0.076,0.096,0.706
26366,0.368,0.23,0.132,0.27
26367,0.238,0.098,0.14,0.524
26368,0.142,0.102,0.182,0.574
26369,0.052,0.226,0.12,0.602
26370,0.726,0.064,0.12,0.09
26371,0.116,0.082,0.408,0.394
26372,0.098,0.726,0.122,0.054
26373,0.122,0.506,0.152,0.22
26374,0.204,0.156,0.222,0.418
26375,0.11,0.13,0.552,0.208
26376,0.378,0.184,0.148,0.29
26377,0.22,0.256,0.16,0.364
26378,0.132,0.118,0.332,0.418
26379,0.114,0.156,0.514,0.216
26380,0.126,0.192,0.338,0.344
26381,0.542,0.146,0.184,0.128
26382,0.258,0.204,0.27,0.268
26383,0.19,0.51,0.136,0.164
26384,0.166,0.12,0.35,0.364
26385,0.15,0.21,0.166,0.474
26386,0.09,0.15,0.32,0.44
26387,0.24,0.154,0.21,0.396
26388,0.238,0.176,0.302,0.284
26389,0.17,0.392,0.138,0.3
26390,0.27,0.38,0.154,0.196
26391,0.37,0.146,0.34,0.144
26392,0.15,0.556,0.194,0.1
26393,0.12,0.278,0.298,0.304
26394,0.352,0.16,0.102,0.386
26395,0.69,0.108,0.076,0.126
26396,0.434,0.186,0.186,0.194
26397,0.25,0.182,0.27,0.298
26398,0.342,0.144,0.126,0.388
26399,0.176,0.422,0.104,0.298
26400,0.286,0.116,0.18,0.418
26401,0.27,0.22,0.18,0.33
26402,0.098,0.396,0.164,0.342
26403,0.144,0.546,0.096,0.214
26404,0.524,0.126,0.13,0.22
26405,0.122,0.664,0.114,0.1
26406,0.182,0.11,0.436,0.272
26407,0.22,0.092,0.366,0.322
26408,0.166,0.134,0.19,0.51
26409,0.112,0.588,0.124,0.176
26410,0.13,0.132,0.402,0.336
26411,0.248,0.402,0.222,0.128
26412,0.27,0.22,0.182,0.328
26413,0.16,0.232,0.43,0.178
26414,0.148,0.192,0.284,0.376
26415,0.314,0.292,0.218,0.176
26416,0.168,0.198,0.414,0.22
26417,0.14,0.43,0.168,0.262
26418,0.186,0.22,0.204,0.39
26419,0.148,0.228,0.204,0.42
26420,0.318,0.124,0.17,0.388
26421,0.422,0.21,0.122,0.246
26422,0.358,0.194,0.184,0.264
26423,0.13,0.302,0.338,0.23
26424,0.42,0.23,0.128,0.222
26425,0.192,0.286,0.374,0.148
26426,0.204,0.166,0.296,0.334
26427,0.122,0.48,0.176,0.222
26428,0.202,0.28,0.134,0.384
26429,0.164,0.462,0.164,0.21
26430,0.29,0.258,0.236,0.216
26431,0.302,0.438,0.118,0.142
26432,0.142,0.372,0.224,0.262
26433,0.384,0.268,0.18,0.168
26434,0.148,0.404,0.166,0.282
26435,0.234,0.186,0.24,0.34
26436,0.382,0.216,0.232,0.17
26437,0.074,0.15,0.568,0.208
26438,0.158,0.284,0.374,0.184
26439,0.108,0.13,0.588,0.174
26440,0.13,0.446,0.286,0.138
26441,0.104,0.558,0.16,0.178
26442,0.414,0.206,0.176,0.204
26443,0.534,0.126,0.21,0.13
26444,0.54,0.236,0.086,0.138
26445,0.272,0.354,0.17,0.204
26446,0.304,0.394,0.108,0.194
26447,0.22,0.346,0.24,0.194
26448,0.244,0.178,0.336,0.242
26449,0.36,0.168,0.112,0.36
26450,0.398,0.15,0.068,0.384
26451,0.162,0.376,0.3,0.162
26452,0.102,0.388,0.134,0.376
26453,0.132,0.288,0.408,0.172
26454,0.276,0.144,0.234,0.346
26455,0.134,0.26,0.094,0.512
26456,0.198,0.158,0.242,0.402
26457,0.134,0.228,0.306,0.332
26458,0.16,0.27,0.112,0.458
26459,0.106,0.142,0.366,0.386
26460,0.124,0.202,0.094,0.58
26461,0.136,0.34,0.336,0.188
26462,0.292,0.318,0.108,0.282
26463,0.122,0.138,0.406,0.334
26464,0.098,0.184,0.268,0.45
26465,0.126,0.324,0.2,0.35
26466,0.148,0.402,0.108,0.342
26467,0.438,0.112,0.114,0.336
26468,0.482,0.332,0.092,0.094
26469,0.248,0.288,0.156,0.308
26470,0.122,0.306,0.354,0.218
26471,0.512,0.23,0.198,0.06
26472,0.062,0.122,0.738,0.078
26473,0.39,0.11,0.146,0.354
26474,0.066,0.246,0.484,0.204
26475,0.258,0.162,0.304,0.276
26476,0.1,0.194,0.24,0.466
26477,0.092,0.164,0.412,0.332
26478,0.29,0.2,0.286,0.224
26479,0.084,0.29,0.464,0.162
26480,0.346,0.216,0.176,0.262
26481,0.118,0.176,0.456,0.25
26482,0.128,0.112,0.484,0.276
26483,0.354,0.196,0.192,0.258
26484,0.122,0.094,0.62,0.164
26485,0.092,0.66,0.156,0.092
26486,0.354,0.242,0.188,0.216
26487,0.104,0.21,0.428,0.258
26488,0.154,0.204,0.232,0.41
26489,0.214,0.266,0.148,0.372
26490,0.234,0.222,0.164,0.38
26491,0.504,0.284,0.082,0.13
26492,0.24,0.328,0.122,0.31
26493,0.14,0.104,0.408,0.348
26494,0.224,0.52,0.084,0.172
26495,0.386,0.142,0.078,0.394
26496,0.194,0.154,0.512,0.14
26497,0.218,0.108,0.448,0.226
26498,0.414,0.104,0.082,0.4
26499,0.204,0.082,0.29,0.424
26500,0.19,0.402,0.072,0.336
26501,0.32,0.18,0.118,0.382
26502,0.304,0.218,0.11,0.368
26503,0.132,0.618,0.046,0.204
26504,0.136,0.128,0.14,0.596
26505,0.118,0.304,0.272,0.306
26506,0.168,0.386,0.22,0.226
26507,0.358,0.256,0.134,0.252
26508,0.16,0.458,0.12,0.262
26509,0.332,0.384,0.13,0.154
26510,0.148,0.332,0.186,0.334
26511,0.104,0.564,0.244,0.088
26512,0.132,0.298,0.216,0.354
26513,0.128,0.492,0.322,0.058
26514,0.132,0.408,0.222,0.238
26515,0.216,0.114,0.598,0.072
26516,0.364,0.15,0.164,0.322
26517,0.456,0.182,0.126,0.236
26518,0.138,0.13,0.398,0.334
26519,0.374,0.12,0.278,0.228
26520,0.584,0.142,0.15,0.124
26521,0.13,0.402,0.168,0.3
26522,0.592,0.226,0.07,0.112
26523,0.118,0.58,0.14,0.162
26524,0.25,0.26,0.118,0.372
26525,0.284,0.154,0.158,0.404
26526,0.118,0.514,0.26,0.108
26527,0.282,0.148,0.278,0.292
26528,0.094,0.616,0.162,0.128
26529,0.168,0.17,0.546,0.116
26530,0.486,0.24,0.13,0.144
26531,0.234,0.338,0.254,0.174
26532,0.328,0.432,0.12,0.12
26533,0.224,0.466,0.116,0.194
26534,0.49,0.306,0.098,0.106
26535,0.114,0.354,0.394,0.138
26536,0.16,0.238,0.21,0.392
26537,0.336,0.368,0.122,0.174
26538,0.11,0.11,0.556,0.224
26539,0.254,0.356,0.238,0.152
26540,0.382,0.358,0.11,0.15
26541,0.344,0.166,0.118,0.372
26542,0.264,0.316,0.2,0.22
26543,0.198,0.408,0.1,0.294
26544,0.152,0.538,0.112,0.198
26545,0.418,0.146,0.106,0.33
26546,0.196,0.424,0.198,0.182
26547,0.548,0.146,0.092,0.214
26548,0.504,0.116,0.298,0.082
26549,0.094,0.138,0.49,0.278
26550,0.162,0.238,0.424,0.176
26551,0.282,0.178,0.408,0.132
26552,0.274,0.128,0.412,0.186
26553,0.302,0.416,0.114,0.168
26554,0.26,0.484,0.184,0.072
26555,0.088,0.3,0.304,0.308
26556,0.374,0.176,0.222,0.228
26557,0.212,0.102,0.322,0.364
26558,0.1,0.388,0.36,0.152
26559,0.276,0.41,0.082,0.232
26560,0.114,0.122,0.554,0.21
26561,0.094,0.444,0.146,0.316
26562,0.144,0.238,0.458,0.16
